episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1465, 480.43204540014267, 4, 10.732944445015164, 342, 505481,                                             505481, 0.0, 42767.859375
1466, -200.48914505913854, 4, 9.739273651008261, 308, 505789,                                             505789, 0.0, 50820.796875
1467, 50.46444139544474, 4, 10.643411373021081, 354, 506143,                                             506143, 0.0, 42253.8203125
1468, -3307.128005073406, 2, 10.729360739002004, 321, 506464,                                             506464, 0.0, 48417.81640625
1469, 120.14637478285294, 4, 10.661008863011375, 331, 506795,                                             506795, 0.0, 50049.79296875
1470, 17.8831632649526, 4, 10.727821223001229, 337, 507132,                                             507132, 0.0, 44570.80078125
1471, -412.5911475419998, 4, 9.73012801000732, 303, 507435,                                             507435, 0.0, 46966.83984375
1472, 582.9153581261635, 4, 10.66894892900018, 347, 507782,                                             507782, 0.0, 45874.48046875
1473, 247.73671200871468, 4, 10.928978312993422, 342, 508124,                                             508124, 0.0, 34290.6796875
1474, -283.0044732298702, 4, 9.74401859100908, 289, 508413,                                             508413, 0.0, 37330.1953125
1475, 3946.5173381567, 1, 8.031608437013347, 251, 508664,                                             508664, 0.0, 46864.71484375
1476, -64.47413222119212, 4, 10.141453691991046, 320, 508984,                                             508984, 0.0, 50624.8984375
1477, -471.1627116203308, 4, 10.730238328018459, 330, 509314,                                             509314, 0.0, 45516.05078125
1478, 3852.785221993923, 1, 7.4517367760126945, 240, 509554,                                             509554, 0.0, 36965.625
1479, 3794.5847698452417, 1, 7.51871391601162, 236, 509790,                                             509790, 0.0, 50884.421875
1480, -4208.315705254674, 2, 9.942304073018022, 317, 510107,                                             510107, 0.0, 42767.6796875
1481, 4030.4528082609177, 1, 9.59745368800941, 291, 510398,                                             510398, 0.0, 38583.87109375
1482, -3240.66398614645, 2, 7.337403632991482, 230, 510628,                                             510628, 0.0, 43455.4921875
1483, -41.30342079035472, 4, 10.728755624004407, 327, 510955,                                             510955, 0.0, 72463.0859375
1484, 70.41530329780653, 4, 9.852731891995063, 311, 511266,                                             511266, 0.0, 44786.625
1485, -221.56224113702774, 4, 10.730649231001735, 354, 511620,                                             511620, 0.0, 63709.0859375
1486, -101.34886350831948, 4, 9.938140764978016, 312, 511932,                                             511932, 0.0, 49607.18359375
1487, -3558.7127484125085, 2, 9.047341027006041, 276, 512208,                                             512208, 0.0, 46168.04296875
1488, 529.4919720888138, 4, 10.547896229982143, 329, 512537,                                             512537, 0.0, 48007.19921875
1489, 428.6908988058567, 4, 11.038207723991945, 333, 512870,                                             512870, 0.0, 41081.06640625
1490, -3212.270966549244, 2, 7.934554660983849, 239, 513109,                                             513109, 0.0, 54207.4375
1491, 286.66954147815704, 4, 10.4786761450232, 328, 513437,                                             513437, 0.0, 51904.1875
1492, 19.525861019734293, 4, 10.86336196900811, 324, 513761,                                             513761, 0.0, 68758.4609375
1493, 488.47983026504517, 4, 10.542807473015273, 313, 514074,                                             514074, 0.0, 60374.95703125
1494, 3582.206428349018, 1, 4.128607013990404, 121, 514195,                                             514195, 0.0, 35906.265625
1495, -200.61479160306044, 4, 10.443572299001971, 324, 514519,                                             514519, 0.0, 44123.83203125
1496, -103.07875918381615, 4, 9.928211263002595, 304, 514823,                                             514823, 0.0, 35521.34765625
1497, -3210.533911429113, 2, 9.141911201004405, 277, 515100,                                             515100, 0.0, 28101.833984375
1498, 113.92606010846794, 4, 10.65299212600803, 329, 515429,                                             515429, 0.0, 42127.15625
1499, 401.1240263581276, 4, 10.54011374298716, 322, 515751,                                             515751, 0.0, 36515.98828125
1500, 144.7433033362031, 4, 10.72356407798361, 321, 516072,                                             516072, 0.0, 47385.53125
1501, 169.27050441200845, 4, 9.899168160016416, 317, 516389,                                             516389, 0.0, 46847.62890625
1502, 104.75224267877638, 4, 10.53991009099991, 344, 516733,                                             516733, 0.0, 59520.19921875
1503, -4456.698124538874, 2, 9.446384276991012, 302, 517035,                                             517035, 0.0, 37631.83984375
1504, 415.49863389134407, 4, 10.54529390198877, 344, 517379,                                             517379, 0.0, 31987.423828125
1505, -247.25051348519628, 4, 10.930761594994692, 330, 517709,                                             517709, 0.0, 57237.12890625
1506, 30.35010110649455, 4, 9.866977057012264, 311, 518020,                                             518020, 0.0, 39228.96484375
1507, 176.1492849282222, 4, 10.727747495984659, 343, 518363,                                             518363, 0.0, 40379.3046875
1508, -4.327330692205578, 4, 9.739740621997043, 307, 518670,                                             518670, 0.0, 25848.501953125
1509, -197.52603329205886, 4, 10.678138667019084, 344, 519014,                                             519014, 0.0, 39697.5
1510, -3071.5383669734, 2, 10.521035976998974, 318, 519332,                                             519332, 0.0, 28605.8203125
1511, 203.82023687660694, 4, 9.960525037022308, 292, 519624,                                             519624, 0.0, 39648.765625
1512, 338.9774934053421, 4, 10.725511922995793, 336, 519960,                                             519960, 0.0, 46251.296875
1513, 118.7245684839072, 4, 9.746086966013536, 295, 520255,                                             520255, 0.0, 44455.7265625
1514, -46.91956916998606, 4, 10.655739053006982, 335, 520590,                                             520590, 0.0, 26708.916015625
1515, 245.39551343210042, 4, 10.732348746998468, 340, 520930,                                             520930, 0.0, 30047.5390625
1516, 3777.7223902344704, 1, 5.534449010010576, 158, 521088,                                             521088, 0.0, 39324.2578125
1517, -225.13486920343712, 4, 10.841841286979616, 325, 521413,                                             521413, 0.0, 36583.7109375
1518, -327.9439590573311, 4, 9.748147075995803, 289, 521702,                                             521702, 0.0, 28573.373046875
1519, 217.9770952068502, 4, 10.732363974995678, 328, 522030,                                             522030, 0.0, 28427.234375
1520, -118.72064073488582, 4, 9.852960521006025, 312, 522342,                                             522342, 0.0, 34085.69921875
1521, -1247.5105917302426, 4, 10.670006166998064, 329, 522671,                                             522671, 0.0, 33506.06640625
1522, 157.09785362391267, 4, 9.742122372990707, 307, 522978,                                             522978, 0.0, 36039.953125
1523, 237.6399409917649, 4, 10.850764080998488, 346, 523324,                                             523324, 0.0, 42180.29296875
1524, 3579.2772586345673, 1, 1.1200706599920522, 30, 523354,                                             523354, 0.0, 21692.193359375
1525, 13.631749734282494, 4, 10.325972720020218, 334, 523688,                                             523688, 0.0, 35143.97265625
